,Тип рынка,Функциональная зона,"Общая площадь,
кв.м","Жилая площадь,
кв.м","Площадь кухни,
кв.м",Год постройки,Тип дома,Класс,Этаж,Этажность,Тип этажа,Количество комнат,Парковка,Материал стен,"Цена предложения,
руб.","Удельная цена, руб./кв.м",Актуальность на дату послед. проверки,Колич.  Просмотр.,Колич.  Просм. в день,"Остановка
м","Парк
м","Центр
км","Станция метро
м","Школа
м","Детский сад
м",Месяц создания,Год создания,Месяц парсинга,Год парсинга,Месяц последней проверки,Год последней проверки
608,2,4,32.5,17.5,5.800000190734863,1962,1,2,3,5.0,2.0,1,0,1,3100000,95385,1,26,0.0,227,637,7,1655,111.0,633.0,10,2022,10,2022,9,2022
609,2,4,34.099998474121094,18.0,5.5,1968,2,2,8,9.0,2.0,1,1,1,4900000,143695,0,5,0.0,65,496,8,3685,293.0,164.0,10,2022,10,2022,6,2022
610,2,1,36.0,17.0,10.0,1986,2,2,9,9.0,3.0,1,0,1,4090000,113611,1,29,0.0,281,1004,12,2218,365.0,101.0,10,2022,10,2022,9,2022
611,2,1,33.400001525878906,16.100000381469727,6.400000095367432,1972,2,2,2,9.0,2.0,1,0,1,4000000,119760,1,32,0.0,112,459,14,1809,285.0,152.0,10,2022,10,2022,9,2022
612,2,1,63.29999923706055,38.20000076293945,9.300000190734863,1982,2,2,7,9.0,2.0,3,0,2,6800000,107425,0,2,0.0,121,1225,13,1805,137.0,153.0,10,2022,10,2022,10,2022
613,2,1,53.29999923706055,33.70000076293945,8.899999618530273,1949,1,2,2,4.0,2.0,2,1,1,4500000,84428,1,34,0.0,153,422,8,1185,60.0,84.0,9,2022,9,2022,9,2022
614,2,1,59.0,42.0,6.199999809265137,1969,1,2,1,5.0,1.0,3,0,1,4300000,72881,1,31,0.0,148,262,14,1151,478.0,160.0,9,2022,9,2022,9,2022
615,2,1,29.200000762939453,17.600000381469727,5.400000095367432,1979,2,2,7,9.0,2.0,1,0,1,2950000,101027,0,3,0.0,464,791,11,5543,559.0,465.0,9,2022,9,2022,6,2022
616,2,3,95.4000015258789,71.69999694824219,12.0,1954,1,2,4,5.0,2.0,4,0,1,12800000,134172,1,24,0.0,223,182,1,692,292.0,130.0,9,2022,9,2022,9,2022
617,2,2,69.5,35.5,15.100000381469727,2016,3,2,8,14.0,2.0,2,0,1,13530000,194676,1,23,0.0,163,948,13,6298,209.0,332.0,9,2022,9,2022,9,2022
618,2,6,35.0,16.0,8.0,1989,2,2,6,9.0,2.0,1,1,1,4200000,120000,1,22,0.0,134,796,11,3822,271.0,322.0,9,2022,9,2022,9,2022
619,2,3,51.0,38.0,10.0,1984,2,2,1,9.0,1.0,2,0,1,13750000,269608,1,24,0.0,168,184,2,194,415.0,88.0,9,2022,9,2022,9,2022
620,2,3,51.0,38.0,10.0,1984,2,2,1,9.0,1.0,2,0,1,7990000,156667,1,23,0.0,168,184,2,194,415.0,88.0,9,2022,9,2022,9,2022
621,2,1,21.100000381469727,11.5,4.699999809265137,1979,2,2,2,9.0,2.0,1,0,1,3600000,170616,1,33,0.0,107,190,2,2001,173.0,253.0,9,2022,9,2022,9,2022
622,1,2,66.80000305175781,35.70000076293945,15.699999809265137,2024,3,2,14,14.0,3.0,3,1,3,7583804,113530,1,23,0.0,923,1361,7,5653,1069.0,942.0,9,2022,9,2022,9,2022
623,2,1,30.600000381469727,13.5,7.900000095367432,1985,2,2,3,14.0,2.0,1,0,1,5000000,163399,1,25,0.0,291,1442,5,4546,132.0,434.0,9,2022,9,2022,9,2022
624,2,4,50.099998474121094,31.200000762939453,5.5,1953,1,2,3,5.0,2.0,2,0,1,5800000,115768,1,23,0.0,130,683,7,1552,208.0,638.0,9,2022,9,2022,9,2022
625,2,1,52.0,18.5,16.0,2008,3,2,3,17.0,2.0,1,1,1,5800000,111538,1,27,0.0,292,529,10,3011,550.0,238.0,9,2022,9,2022,9,2022
626,2,3,54.0,37.0,13.0,1917,4,2,1,2.0,1.0,2,1,1,5400000,100000,1,25,0.0,147,263,1,2071,90.0,352.0,9,2022,9,2022,9,2022
627,2,3,220.39999389648438,149.0,25.600000381469727,1996,2,2,5,6.0,2.0,5,0,1,26280000,119238,1,31,0.0,377,81,1,519,138.0,306.0,9,2022,9,2022,9,2022
628,2,2,60.0,43.0,6.0,1969,1,2,4,5.0,2.0,3,1,1,8270000,137833,1,24,0.0,144,1438,10,4807,410.0,332.0,9,2022,9,2022,9,2022
629,2,1,45.0,29.0,6.0,1974,1,2,5,5.0,3.0,2,1,2,5910000,131333,1,29,0.0,290,208,10,984,196.0,110.0,9,2022,9,2022,9,2022
630,2,1,40.900001525878906,27.5,9.0,1973,1,2,3,5.0,2.0,2,1,1,9030000,220782,1,22,0.0,113,1338,2,1887,273.0,344.0,9,2022,9,2022,9,2022
631,2,1,62.5,43.79999923706055,7.0,1970,2,2,9,9.0,3.0,3,1,2,6599000,105584,0,110,0.27,329,51,14,1310,142.0,259.0,9,2022,9,2022,8,2022
632,2,1,32.0,18.0,5.5,1965,1,2,1,5.0,1.0,1,0,1,3900000,121875,1,23,0.0,94,1448,2,1793,805.0,491.0,9,2022,9,2022,9,2022
633,1,4,39.599998474121094,16.899999618530273,11.100000381469727,2014,3,2,2,22.0,2.0,1,1,3,11990000,302778,0,6,0.0,104,194,5,5244,640.0,799.0,9,2022,9,2022,6,2022
634,2,1,62.0,50.400001525878906,6.0,1970,1,2,5,5.0,3.0,3,0,1,4614300,74424,0,3,0.33,31,594,5,4315,316.96604215456676,269.557962529274,9,2022,10,2022,6,2022
635,2,1,56.0,44.0,6.5,1933,1,2,3,5.0,2.0,3,1,1,5800000,103571,1,25,0.0,513,509,9,1953,255.0,114.0,9,2022,9,2022,9,2022
636,2,1,72.0,46.79999923706055,9.399999618530273,1959,1,2,3,3.0,3.0,3,1,1,6780000,94167,0,22,0.0,380,1332,7,519,204.0,200.0,9,2022,9,2022,8,2022
637,2,1,90.0999984741211,47.5,15.399999618530273,2015,3,2,4,19.0,2.0,3,1,3,11000000,122087,0,4,0.0,483,2426,7,5572,321.0,152.0,9,2022,9,2022,6,2022
638,2,3,112.0,77.0,15.0,1917,4,2,3,3.0,3.0,4,0,1,15270000,136339,1,32,0.0,92,131,1,928,150.0,324.0,9,2022,9,2022,9,2022
639,2,6,45.400001525878906,28.5,5.599999904632568,1963,1,2,3,5.0,2.0,2,0,1,3900000,85903,0,6,0.0,94,403,7,101,172.0,183.0,9,2022,9,2022,6,2022
640,2,2,60.20000076293945,36.20000076293945,7.0,1978,2,2,2,9.0,2.0,3,1,1,5450000,90532,1,20,0.0,267,1504,16,2257,119.0,104.0,9,2022,9,2022,9,2022
641,2,1,30.0,20.0,5.0,1958,1,2,2,2.0,3.0,1,0,1,3350000,111667,1,27,0.0,145,209,4,2390,295.0,54.0,9,2022,9,2022,9,2022
642,1,5,63.900001525878906,29.700000762939453,16.700000762939453,2023,3,2,12,18.0,2.0,2,1,3,8739480,136768,1,24,0.0,131,1256,11,3663,492.0,275.0,9,2022,9,2022,9,2022
643,2,1,35.099998474121094,17.0,8.100000381469727,1984,2,2,9,9.0,3.0,1,1,2,4200000,119658,1,24,0.0,313,501,5,2633,628.0,200.0,9,2022,9,2022,9,2022
644,2,6,42.70000076293945,28.399999618530273,5.599999904632568,1963,1,2,3,5.0,2.0,2,0,1,3900000,91335,1,32,0.5,94,403,7,101,172.0,183.0,9,2022,6,2022,9,2022
645,2,1,32.400001525878906,16.899999618530273,10.0,1978,2,2,7,9.0,2.0,1,1,2,3850000,118827,1,26,0.0,625,1141,14,2153,277.0,230.0,9,2022,9,2022,9,2022
646,2,1,47.20000076293945,26.299999237060547,8.399999618530273,1992,2,2,3,9.0,2.0,2,1,1,5950000,126059,1,30,0.0,154,797,3,2291,865.0,662.0,8,2022,8,2022,9,2022
647,2,2,35.0,18.799999237060547,7.0,1987,2,2,7,9.0,2.0,1,0,2,3900000,111429,0,8,0.0,331,2096,16,2778,140.0,176.0,8,2022,8,2022,6,2022
648,1,2,36.29999923706055,11.600000381469727,16.799999237060547,2024,3,2,8,14.0,2.0,1,1,3,5124108,141160,1,33,0.0,863,1296,7,5753,660.2664233576643,509.9160583941606,8,2022,8,2022,9,2022
649,2,1,33.29999923706055,18.200000762939453,5.5,1961,1,2,2,5.0,2.0,1,1,1,2940000,88288,1,32,0.0,33,336,14,703,177.0,192.0,8,2022,8,2022,9,2022
650,2,2,35.0,18.799999237060547,7.0,1987,2,2,7,9.0,2.0,1,0,2,6170000,176286,0,4,0.0,331,2096,16,2778,140.0,176.0,8,2022,8,2022,6,2022
651,2,1,43.400001525878906,26.200000762939453,6.400000095367432,1959,1,2,3,5.0,2.0,2,1,1,4300000,99078,0,7,0.0,239,275,12,707,357.0,167.0,8,2022,8,2022,6,2022
652,1,2,61.79999923706055,29.200000762939453,16.0,2024,3,2,6,14.0,2.0,3,1,3,8180000,132362,1,29,0.0,923,1361,7,5653,1069.0,942.0,8,2022,8,2022,9,2022
653,1,2,62.0,29.200000762939453,16.100000381469727,2024,3,2,9,14.0,2.0,3,1,3,7128140,114970,1,28,0.0,923,1361,7,5653,1069.0,942.0,8,2022,8,2022,9,2022
654,2,1,41.0,16.200000762939453,11.199999809265137,2010,3,2,8,14.0,2.0,1,1,1,5600000,136585,1,32,0.0,457,494,9,1915,201.0,123.0,8,2022,8,2022,9,2022
655,2,1,41.0,16.200000762939453,11.199999809265137,2010,3,2,8,14.0,2.0,1,1,1,5600000,136585,1,33,0.0,457,494,9,1915,201.0,123.0,8,2022,8,2022,9,2022
656,2,3,58.0,37.0,8.0,1999,1,2,2,4.0,2.0,2,0,1,10490000,180862,0,8,0.0,189,175,1,1370,358.0,124.0,8,2022,8,2022,6,2022
657,2,4,57.900001525878906,35.0,11.0,2006,3,2,2,5.0,2.0,2,0,1,8100000,139896,1,27,0.0,928,1159,7,5486,941.0,853.0,8,2022,8,2022,9,2022
658,1,2,37.5,11.300000190734863,17.299999237060547,2024,3,2,8,14.0,2.0,1,1,3,6060000,161600,1,28,0.0,894,1332,7,5738,660.2664233576643,509.9160583941606,8,2022,8,2022,9,2022
659,2,2,46.0,30.0,6.0,1972,2,2,4,9.0,2.0,2,1,1,4380000,95217,0,8,0.0,310,1026,15,1701,236.0,119.0,8,2022,8,2022,6,2022
660,2,1,31.0,18.0,6.300000190734863,1975,2,2,8,9.0,2.0,1,0,1,5150000,166129,1,25,0.0,72,848,4,1806,685.0,458.0,8,2022,8,2022,9,2022
661,2,1,31.0,18.0,6.300000190734863,1975,2,2,8,9.0,2.0,1,0,1,5150000,166129,1,29,0.0,72,848,4,1806,685.0,458.0,8,2022,8,2022,9,2022
662,2,1,60.0,43.0,7.0,1980,2,2,9,9.0,3.0,3,1,2,6000000,100000,1,34,0.0,296,1710,12,2118,318.0,119.0,8,2022,8,2022,9,2022
663,2,1,78.9000015258789,40.0,13.300000190734863,2005,3,2,12,18.0,2.0,2,0,1,20670000,261977,0,2,0.0,324,254,3,807,172.0,383.0,8,2022,8,2022,8,2022
664,2,1,78.9000015258789,40.0,13.300000190734863,2005,3,2,12,18.0,2.0,2,0,1,13780000,174651,1,28,0.0,324,254,3,807,172.0,383.0,8,2022,8,2022,9,2022
665,2,1,36.29999923706055,16.0,9.199999809265137,2016,3,2,7,19.0,2.0,1,1,2,4700000,129477,1,31,0.0,981,1398,15,2739,641.0,223.0,8,2022,8,2022,9,2022
666,2,1,70.9000015258789,38.70000076293945,13.800000190734863,2003,3,2,3,16.0,2.0,2,1,1,10800000,152327,1,28,0.0,37,263,1,1840,214.0,353.0,8,2022,8,2022,9,2022
667,2,4,76.69999694824219,46.29999923706055,7.900000095367432,1958,1,2,4,5.0,2.0,3,0,1,6770000,88266,1,26,0.0,92,1846,7,1337,401.0,1489.0,8,2022,8,2022,9,2022
668,2,1,56.0,34.0,5.699999809265137,1961,1,2,3,4.0,2.0,3,1,1,4900000,87500,1,28,0.0,70,546,8,3746,218.0,95.0,8,2022,8,2022,9,2022
669,2,1,66.5,34.400001525878906,15.800000190734863,2009,3,2,10,14.0,2.0,2,0,1,11250000,169173,0,3,0.0,381,534,7,4945,166.0,137.0,8,2022,8,2022,6,2022
670,2,1,47.5,26.0,10.300000190734863,2008,3,2,5,10.0,2.0,2,1,1,7500000,157895,1,30,0.0,128,767,6,1393,192.0,196.0,8,2022,8,2022,9,2022
671,2,4,76.69999694824219,46.29999923706055,7.900000095367432,1957,1,2,4,5.0,2.0,3,0,1,5500000,71708,1,35,0.0,92,1846,7,1337,401.0,1489.0,8,2022,8,2022,9,2022
672,2,1,66.5,34.400001525878906,15.800000190734863,2009,3,2,10,14.0,2.0,2,0,1,15120000,227368,0,4,0.0,381,534,7,4945,166.0,137.0,8,2022,8,2022,6,2022
673,2,1,70.5,44.79999923706055,8.0,1946,1,2,1,2.0,1.0,3,0,4,4000000,56738,0,9,0.0,144,1122,10,3138,519.0,273.0,8,2022,8,2022,6,2022
674,2,1,21.100000381469727,11.600000381469727,4.699999809265137,1974,2,2,5,9.0,2.0,1,1,1,2800000,132701,0,7,0.0,449,875,5,483,197.0,255.0,8,2022,8,2022,6,2022
675,2,1,46.400001525878906,30.0,6.099999904632568,1969,1,2,5,5.0,3.0,2,1,1,4920000,106034,1,32,0.0,212,483,11,4643,127.0,215.0,8,2022,8,2022,9,2022
676,1,2,43.900001525878906,11.100000381469727,19.600000381469727,2023,3,2,4,14.0,2.0,1,1,3,6127562,139580,1,25,0.0,768,1197,7,5588,660.2664233576643,509.9160583941606,8,2022,8,2022,9,2022
677,2,1,19.0,13.5,4.0,1971,2,2,9,9.0,3.0,1,0,1,2031300,106911,0,3,0.0,92,534,8,1243,160.0,167.0,8,2022,8,2022,6,2022
678,2,7,31.399999618530273,18.5,5.0,1964,1,2,1,5.0,1.0,1,0,1,5640000,179618,1,29,0.0,250,741,7,1652,152.0,124.0,8,2022,8,2022,9,2022
679,2,3,119.30000305175781,69.30000305175781,25.299999237060547,1998,1,2,2,5.0,2.0,4,1,1,24500000,205365,0,2,0.0,84,202,2,2501,320.0,421.0,8,2022,8,2022,8,2022
680,2,1,75.0,52.0,8.0,1955,1,2,2,5.0,2.0,3,1,1,8900000,118667,0,21,0.0,212,356,12,576,207.0,320.0,8,2022,8,2022,8,2022
681,1,2,36.70000076293945,16.600000381469727,10.600000381469727,2023,3,2,7,14.0,2.0,1,1,3,5250302,143060,1,26,0.0,835,1182,7,5556,970.0,842.0,8,2022,8,2022,9,2022
682,2,2,31.399999618530273,16.899999618530273,6.699999809265137,1971,1,2,4,5.0,2.0,1,0,1,6570000,209236,1,28,0.0,138,264,4,62,427.0,572.0,8,2022,8,2022,9,2022
683,2,2,31.399999618530273,16.899999618530273,6.699999809265137,1971,1,2,4,5.0,2.0,1,0,1,4500000,143312,0,5,0.2,138,264,4,62,427.0,572.0,8,2022,9,2022,1,2022
684,2,1,64.0999984741211,43.599998474121094,6.0,1977,2,2,1,9.0,1.0,3,0,2,7500000,117005,1,27,0.0,111,615,3,3476,202.0,207.0,8,2022,8,2022,9,2022
685,2,1,33.099998474121094,17.5,8.399999618530273,1990,2,2,8,10.0,2.0,1,1,2,3400000,102719,0,4,0.0,130,554,10,1776,391.0,172.0,7,2022,7,2022,7,2022
686,2,2,73.0,47.0,25.0,1985,2,2,5,9.0,2.0,3,0,1,6300000,86301,1,30,0.0,122,1402,13,6809,295.0,192.0,7,2022,7,2022,9,2022
687,2,1,33.099998474121094,17.5,8.399999618530273,1990,2,2,8,10.0,2.0,1,1,2,4800000,145015,0,2,0.0,130,554,10,1776,391.0,172.0,7,2022,7,2022,7,2022
688,2,1,42.20000076293945,17.5,10.600000381469727,1957,1,2,3,5.0,2.0,1,1,1,4999999,118483,1,34,0.0,149,904,9,287,433.0,155.0,7,2022,7,2022,9,2022
689,2,1,43.0,30.0,6.0,1961,1,2,5,5.0,3.0,2,0,3,3600000,83721,0,3,0.0,85,49,14,1056,311.0,254.0,7,2022,7,2022,7,2022
690,2,1,31.5,20.799999237060547,5.900000095367432,1960,1,2,3,3.0,3.0,1,0,1,2990000,94921,1,23,0.0,458,702,7,455,164.0,157.0,7,2022,7,2022,9,2022
691,2,1,35.0,19.0,8.0,1988,2,2,1,9.0,1.0,1,0,1,5450000,155714,0,2,0.0,89,2731,10,6923,647.0,1320.0,7,2022,7,2022,7,2022
692,2,1,57.5,32.099998474121094,8.699999809265137,2016,3,2,7,21.0,2.0,2,0,2,7400000,128696,0,2,0.0,337,794,6,991,917.0,648.0,7,2022,7,2022,7,2022
693,2,1,35.0,19.0,8.0,1988,2,2,1,9.0,1.0,1,0,1,3490000,99714,0,2,0.0,89,2731,10,6923,647.0,1320.0,7,2022,7,2022,7,2022
694,2,1,60.20000076293945,44.099998474121094,7.0,1969,2,2,5,9.0,2.0,3,0,2,6070000,100831,0,27,0.0,223,336,9,2725,225.0,240.0,7,2022,7,2022,8,2022
695,2,1,33.0,19.0,6.0,1966,2,2,9,9.0,3.0,1,0,1,2890000,87576,1,32,0.0,129,326,14,959,399.0,347.0,7,2022,7,2022,9,2022
696,1,1,57.5,32.099998474121094,8.699999809265137,2016,3,2,7,21.0,2.0,2,0,2,11180000,194435,1,36,0.0,337,794,6,991,917.0,648.0,7,2022,7,2022,9,2022
697,2,2,65.0,35.0,11.0,2008,3,2,10,10.0,3.0,2,0,1,8840000,136000,1,31,0.0,323,997,13,6394,247.0,257.0,7,2022,7,2022,9,2022
698,1,2,45.79999923706055,23.299999237060547,9.5,2023,3,2,5,14.0,2.0,2,1,3,9380000,204803,1,26,0.0,1240,1311,7,5488,688.5,662.0,7,2022,7,2022,9,2022
699,2,1,75.0,52.0,8.0,1955,1,2,2,5.0,2.0,3,1,1,8900000,118667,1,30,0.0,212,356,12,576,207.0,320.0,7,2022,7,2022,9,2022
700,2,1,103.0,48.5,15.600000381469727,2010,3,2,4,11.0,2.0,3,0,1,13500000,131068,1,32,0.59,417,328,3,3839,520.0,511.0,7,2022,6,2022,9,2022
701,1,2,45.79999923706055,23.299999237060547,9.5,2023,3,2,5,14.0,2.0,2,1,3,5450000,118996,0,25,0.0,1240,1311,7,5488,688.5,662.0,7,2022,7,2022,9,2022
702,2,1,37.599998474121094,18.0,8.5,2005,3,2,7,9.0,2.0,1,1,2,4600000,122340,1,28,0.0,260,645,13,1308,489.0,130.0,7,2022,7,2022,9,2022
703,2,6,46.70000076293945,30.299999237060547,5.5,1962,1,2,2,5.0,2.0,2,0,2,4200000,89936,1,36,0.0,134,445,13,598,241.0,115.0,7,2022,7,2022,9,2022
704,2,3,58.0,37.0,8.0,1999,1,2,2,4.0,2.0,2,0,1,10490000,180862,1,32,0.0,189,175,1,1370,358.0,124.0,7,2022,7,2022,9,2022
705,2,1,49.599998474121094,34.20000076293945,6.0,1981,2,2,8,9.0,2.0,3,1,2,5570000,112298,0,2,0.0,338,550,6,1296,138.0,209.0,7,2022,7,2022,7,2022
706,2,1,57.0,30.0,6.0,1967,1,2,2,5.0,2.0,2,1,1,6200000,108772,1,33,0.0,82,146,5,3565,795.0,920.0,7,2022,7,2022,9,2022
707,1,2,38.0,10.0,14.0,2023,3,2,8,14.0,2.0,1,1,3,5890000,155000,1,27,0.0,923,1361,7,5653,1069.0,942.0,7,2022,7,2022,9,2022
708,2,2,46.0,30.0,6.0,1972,2,2,4,9.0,2.0,2,1,1,4380000,95217,1,26,0.0,310,1026,15,1701,236.0,119.0,7,2022,7,2022,9,2022
709,2,3,116.0,70.69999694824219,19.0,1966,1,2,2,5.0,2.0,4,0,1,18990000,163707,1,25,0.0,280,107,1,1450,151.0,219.0,7,2022,7,2022,9,2022
710,2,1,41.599998474121094,18.0,11.0,1957,1,2,3,5.0,2.0,1,1,1,5000000,120192,0,4,0.0,149,904,9,287,433.0,155.0,7,2022,7,2022,7,2022
711,2,1,38.0,26.0,5.0,1959,1,2,3,4.0,2.0,2,1,1,4400000,115789,1,32,0.0,84,718,2,1341,317.0,151.0,7,2022,7,2022,9,2022
712,2,1,40.0,21.5,6.300000190734863,1979,2,2,9,9.0,3.0,2,0,2,5950000,148750,1,27,0.0,162,845,3,3420,185.0,94.0,7,2022,7,2022,9,2022
713,2,2,52.20000076293945,35.900001525878906,9.899999618530273,1986,2,2,1,9.0,1.0,2,1,1,8940000,171264,1,28,0.0,212,2309,10,5449,726.0,632.0,7,2022,7,2022,9,2022
714,2,2,28.899999618530273,17.5,5.099999904632568,1977,2,2,1,9.0,1.0,1,1,1,2900000,100346,1,30,0.0,100,1275,15,1977,187.0,224.0,7,2022,7,2022,9,2022
715,2,1,40.599998474121094,19.600000381469727,11.800000190734863,1976,2,2,4,12.0,2.0,1,0,1,4700000,115764,1,31,0.0,202,1090,4,309,151.0,86.0,7,2022,7,2022,9,2022
716,2,1,31.0,21.0,5.5,1962,1,2,4,5.0,2.0,2,0,1,3900000,125806,1,31,0.0,288,179,3,535,137.0,44.0,7,2022,7,2022,9,2022
717,2,1,92.5,48.5,15.600000381469727,2010,3,2,4,11.0,2.0,3,0,1,13500000,145946,0,2,0.0,417,328,3,3839,520.0,511.0,7,2022,7,2022,7,2022
718,2,1,31.600000381469727,21.200000762939453,5.0,1959,1,2,1,3.0,1.0,1,0,1,2500000,79114,1,34,0.0,237,479,10,3186,209.0,92.0,7,2022,7,2022,9,2022
719,2,1,44.599998474121094,20.200000762939453,9.0,2012,3,2,4,10.0,2.0,1,1,1,5900000,132287,1,36,0.08,294,401,5,4254,268.0,136.0,7,2022,10,2022,9,2022
720,2,4,52.0,36.29999923706055,5.300000190734863,1971,1,2,5,5.0,3.0,3,0,1,4500000,86538,1,23,0.0,270,3067,12,8132,3460.0,182.0,7,2022,7,2022,9,2022
721,2,1,41.900001525878906,20.200000762939453,9.0,2012,3,2,4,10.0,2.0,1,1,1,5900000,140811,0,2,0.0,294,401,5,4254,268.0,136.0,7,2022,7,2022,7,2022
722,1,5,29.0,19.5,5.0,2022,3,2,9,18.0,2.0,1,1,3,4100000,141379,0,2,0.0,131,1256,11,3663,492.0,275.0,7,2022,7,2022,7,2022
723,2,1,51.0,30.0,9.0,1982,2,2,5,9.0,2.0,2,0,2,6100000,119608,0,2,0.0,212,1247,5,4894,276.0,88.0,7,2022,7,2022,7,2022
724,2,2,33.0,17.399999618530273,6.0,1976,1,2,1,5.0,1.0,1,1,2,2700000,81818,0,4,0.0,195,136,18,6550,2581.0,377.0,7,2022,7,2022,7,2022
725,2,1,44.599998474121094,20.200000762939453,9.0,2012,3,2,4,10.0,2.0,1,1,1,5900000,132287,1,28,0.11,294,401,5,4254,268.0,136.0,7,2022,10,2022,9,2022
726,2,1,31.0,17.0,6.300000190734863,1972,1,2,4,5.0,2.0,1,1,1,3250000,104839,1,35,0.0,194,880,7,309,236.0,93.0,7,2022,7,2022,9,2022
727,2,1,45.20000076293945,27.100000381469727,6.300000190734863,1975,2,2,2,9.0,2.0,2,1,1,9250000,204646,0,2,0.0,400,255,3,839,140.0,489.0,7,2022,7,2022,7,2022
728,2,1,90.0999984741211,47.5,15.399999618530273,2015,3,2,4,19.0,2.0,3,1,3,11000000,122087,0,3,0.0,483,2426,7,5572,321.0,152.0,7,2022,7,2022,7,2022
729,2,1,45.20000076293945,27.100000381469727,6.300000190734863,1975,2,2,2,9.0,2.0,2,1,1,9860000,218142,0,2,0.0,400,255,3,839,140.0,489.0,7,2022,7,2022,7,2022
730,2,1,39.0,23.0,6.0,1969,1,2,2,5.0,2.0,2,1,2,4500000,115385,0,24,0.04,131,1203,4,3700,254.0,114.0,6,2022,7,2022,8,2022
731,2,1,41.599998474121094,18.0,11.0,1957,1,2,3,5.0,2.0,1,1,1,5000000,120192,1,31,0.03,149,904,9,287,433.0,155.0,6,2022,7,2022,9,2022
732,2,4,80.0,50.0,7.800000190734863,1957,1,2,5,5.0,3.0,3,1,1,7450000,93125,1,33,0.03,214,246,9,223,113.0,166.0,6,2022,7,2022,9,2022
733,2,1,19.0,13.5,4.0,1971,2,2,9,9.0,3.0,1,0,1,2031300,106911,0,4,0.25,92,534,8,1243,160.0,167.0,6,2022,7,2022,7,2022
734,2,1,43.20000076293945,26.299999237060547,9.0,1983,2,2,2,9.0,2.0,2,0,1,4000000,92593,0,2,0.5,138,264,4,62,427.0,572.0,6,2022,7,2022,7,2022
735,2,1,88.0,49.0,14.0,2010,3,2,4,15.0,2.0,3,0,3,13500000,153409,0,27,0.04,206,218,5,1947,130.0,495.0,6,2022,7,2022,9,2022
736,2,1,83.5999984741211,52.70000076293945,8.300000190734863,1994,2,2,10,10.0,3.0,4,1,1,11700000,139952,1,31,0.03,161,905,2,1997,196.0,125.0,6,2022,7,2022,9,2022
737,2,3,158.0,100.0,25.0,1997,1,2,3,3.0,3.0,5,1,1,16700000,105696,1,32,0.03,183,352,2,279,528.0,281.0,6,2022,7,2022,9,2022
738,2,7,42.0,30.0,5.0,1967,2,2,1,6.0,1.0,2,0,1,3850000,91667,1,29,0.03,282,775,7,1602,194.0,92.0,6,2022,7,2022,9,2022
739,2,4,44.5,28.0,6.0,1968,1,2,4,5.0,2.0,2,0,1,4000000,89888,1,31,0.03,45,760,9,1340,560.0,773.0,6,2022,7,2022,9,2022
740,2,1,73.0,47.20000076293945,8.100000381469727,1999,1,2,4,5.0,2.0,3,1,1,6600000,90411,0,2,0.5,394,2567,7,5476,222.0,117.0,5,2022,6,2022,6,2022
741,2,4,92.19999694824219,47.599998474121094,18.600000381469727,1937,1,2,4,5.0,2.0,3,0,1,8990000,97505,1,29,0.03,196,659,7,5154,233.0,263.0,5,2022,6,2022,9,2022
742,2,1,83.5999984741211,52.70000076293945,8.300000190734863,1994,2,2,10,10.0,3.0,4,1,1,11700000,139952,1,27,0.04,161,905,2,1997,196.0,125.0,5,2022,6,2022,9,2022
743,2,1,47.400001525878906,28.299999237060547,8.399999618530273,1980,2,2,6,9.0,2.0,2,0,1,4900000,103376,1,35,0.03,161,550,7,1572,613.0,105.0,5,2022,6,2022,9,2022
744,2,1,36.400001525878906,18.0,9.0,1988,2,2,12,14.0,2.0,1,0,1,6490000,178297,1,31,0.03,161,668,5,1670,431.0,569.0,5,2022,6,2022,9,2022
745,2,4,45.20000076293945,31.0,5.800000190734863,1959,1,2,4,5.0,2.0,2,1,1,6450000,142699,1,35,0.03,53,837,3,1108,82.0,279.0,5,2022,6,2022,9,2022
746,2,6,73.19999694824219,32.400001525878906,24.100000381469727,1975,2,2,8,12.0,2.0,3,0,1,14600000,199454,1,33,0.03,152,254,8,3903,879.0,296.0,5,2022,6,2022,9,2022
747,2,3,43.29999923706055,27.399999618530273,7.0,1970,2,2,8,9.0,2.0,2,0,2,8390000,193764,1,29,0.03,230,213,1,2139,171.0,234.0,5,2022,6,2022,9,2022
748,2,4,56.099998474121094,37.70000076293945,9.0,1953,1,2,5,5.0,3.0,2,0,1,7710000,137433,0,3,0.33,130,683,7,1552,208.0,638.0,5,2022,6,2022,6,2022
749,2,1,44.0,28.600000381469727,6.0,1967,1,2,1,5.0,1.0,2,0,2,3300000,75000,0,2,0.5,186,733,15,2006,277.0,367.0,5,2022,6,2022,6,2022
750,1,1,107.0999984741211,60.400001525878906,17.399999618530273,2010,3,0,6,12.0,2.0,3,1,3,16700000,155929,0,3,0.33,155,384,2,481,501.0,295.0,5,2022,6,2022,6,2022
751,2,1,40.5,18.399999618530273,8.600000381469727,2012,3,2,9,10.0,2.0,1,1,1,4550000,112346,0,55,0.45,328,247,10,1287,373.0,589.0,5,2022,6,2022,9,2022
752,2,1,45.0,28.0,6.5,1967,1,2,2,5.0,2.0,2,1,1,5270000,117111,1,27,0.04,313,851,3,1619,532.0,612.0,5,2022,6,2022,9,2022
